id,name,is_group,source
5336,mannomustine,0,DRUGDB
5337,melphalan,0,DRUGDB
5338,entacapone,0,DRUGDB
5339,zaleplon,0,DRUGDB
5340,amiprilose,0,DRUGDB
5341,bucumolol,0,DRUGDB
5342,atropine oxyde,0,DRUGDB
5343,capsaicin,0,DRUGDB
5344,clioquinol,0,DRUGDB
5345,nicofibrate,0,DRUGDB
5346,fenoldopam,0,DRUGDB
5347,sertraline,0,DRUGDB
5348,fluconazole,0,DRUGDB
5349,acediasulfone,0,DRUGDB
5350,phenolphthalol,0,DRUGDB
5351,propentofylline,0,DRUGDB
5352,roxatidine,0,DRUGDB
5353,oxandrolone,0,DRUGDB
5354,butacaine,0,DRUGDB
5355,valethamate,0,DRUGDB
5356,prifinium,0,DRUGDB
5357,plaunotol,0,DRUGDB
5358,broxuridine,0,DRUGDB
5359,nitazoxanide,0,DRUGDB
5360,glutathione,0,DRUGDB
5361,sulfasymazine,0,DRUGDB
5362,ibopamine,0,DRUGDB
5363,buflomedil,0,DRUGDB
5364,moxaverine,0,DRUGDB
5365,talastine,0,DRUGDB
5366,zolpidem,0,DRUGDB
5367,tolnaftate,0,DRUGDB
5368,amprotropine,0,DRUGDB
5369,butamirate,0,DRUGDB
5370,betaxolol,0,DRUGDB
5371,benzatropine,0,DRUGDB
5372,mitobronitol,0,DRUGDB
5373,mitolactol,0,DRUGDB
5374,pirenoxine,0,DRUGDB
5375,nimesulide,0,DRUGDB
5376,warfarin,0,DRUGDB
5377,roquinimex,0,DRUGDB
5378,nifenazone,0,DRUGDB
5379,ubenimex,0,DRUGDB
5380,phenylbutazone,0,DRUGDB
5381,gestrinone,0,DRUGDB
5382,metabutoxycaine,0,DRUGDB
5383,oxybuprocaine,0,DRUGDB
5384,pinazepam,0,DRUGDB
5385,liarozole,0,DRUGDB
5386,alprazolam,0,DRUGDB
5387,fluoxetine,0,DRUGDB
5388,glymidine,0,DRUGDB
5389,sulfaguanole,0,DRUGDB
5390,nadolol,0,DRUGDB
5391,metipranolol,0,DRUGDB
5392,dioxadrol,0,DRUGDB
5393,amolanone,0,DRUGDB
5394,benzydamine,0,DRUGDB
5395,ketotifen,0,DRUGDB
5396,methadone,0,DRUGDB
5397,isomethadone,0,DRUGDB
5398,diphenidol,0,DRUGDB
5399,metixene,0,DRUGDB
5400,dicycloverine,0,DRUGDB
5401,chloralose,0,DRUGDB
5402,picrotin,0,DRUGDB
5403,sulfadoxine,0,DRUGDB
5404,sulfadimethoxine,0,DRUGDB
5405,trepibutone,0,DRUGDB
5406,cetamolol,0,DRUGDB
5407,bifonazole,0,DRUGDB
5408,mestranol,0,DRUGDB
5409,desogestrel,0,DRUGDB
5410,mabuterol,0,DRUGDB
5411,croconazole,0,DRUGDB
5412,alloclamide,0,DRUGDB
5413,desloratadine,0,DRUGDB
5414,nalorphine,0,DRUGDB
5415,butofilolol,0,DRUGDB
5416,tolazamide,0,DRUGDB
5417,metahexamide,0,DRUGDB
5418,fomocaine,0,DRUGDB
5419,femoxetine,0,DRUGDB
5420,dienogest,0,DRUGDB
5421,adiphenine,0,DRUGDB
5422,ambutonium,0,DRUGDB
5423,biperiden,0,DRUGDB
5424,lodoxamide,0,DRUGDB
5425,pyrrobutamine,0,DRUGDB
5426,propamidine,0,DRUGDB
5427,artemotil,0,DRUGDB
5428,ibuprofen guaiacol ester,0,DRUGDB
5429,oseltamivir,0,DRUGDB
5430,praziquantel,0,DRUGDB
5431,granisetron,0,DRUGDB
5432,glybuthiazol,0,DRUGDB
5433,olanzapine,0,DRUGDB
5434,guggulsterone,0,DRUGDB
5435,tibolone,0,DRUGDB
5436,levonorgestrel,0,DRUGDB
5437,ethisterone,0,DRUGDB
5438,dydrogesterone,0,DRUGDB
5439,demegestone,0,DRUGDB
5440,profenamine,0,DRUGDB
5441,lonazolac,0,DRUGDB
5442,flunitrazepam,0,DRUGDB
5443,flubendazole,0,DRUGDB
5444,benorilate,0,DRUGDB
5445,ethylmorphine,0,DRUGDB
5446,xenysalate,0,DRUGDB
5447,reboxetine,0,DRUGDB
5448,oxyfedrine,0,DRUGDB
5449,indisetron,0,DRUGDB
5450,fenalcomine,0,DRUGDB
5451,amoxapine,0,DRUGDB
5452,dantrolene,0,DRUGDB
5453,pimefylline,0,DRUGDB
5454,rofecoxib,0,DRUGDB
5455,valdecoxib,0,DRUGDB
5456,sulfaphenazole,0,DRUGDB
5457,ranitidine,0,DRUGDB
5458,dronabinol,0,DRUGDB
5459,progesterone,0,DRUGDB
5460,sulbentine,0,DRUGDB
5461,pergolide,0,DRUGDB
5462,clorazepate,0,DRUGDB
5463,homochlorcyclizine,0,DRUGDB
5464,clomipramine,0,DRUGDB
5465,loflucarban,0,DRUGDB
5466,oxycodone,0,DRUGDB
5467,alizapride,0,DRUGDB
5468,protizinic acid,0,DRUGDB
5469,mitiglinide,0,DRUGDB
5470,saxagliptin,0,DRUGDB
5471,fendiline,0,DRUGDB
5472,pamaquine,0,DRUGDB
5473,rotigotine,0,DRUGDB
5474,efavirenz,0,DRUGDB
5475,fotemustine,0,DRUGDB
5476,clonazepam,0,DRUGDB
5477,fentiazac,0,DRUGDB
5478,clobenzepam,0,DRUGDB
5479,chlorprothixene,0,DRUGDB
5480,pentaerithrityl tetranitrate,0,DRUGDB
5481,bromazepam,0,DRUGDB
5482,febuxostat,0,DRUGDB
5483,tinoridine,0,DRUGDB
5484,timolol,0,DRUGDB
5485,butalamine,0,DRUGDB
5486,pregnenolone,0,DRUGDB
5487,calusterone,0,DRUGDB
5488,nilutamide,0,DRUGDB
5489,zimeldine,0,DRUGDB
5490,oxyphenisatine,0,DRUGDB
5491,denopamine,0,DRUGDB
5492,arbutamine,0,DRUGDB
5493,tetrabenazine,0,DRUGDB
5494,nateglinide,0,DRUGDB
5495,butenafine,0,DRUGDB
5496,hexocyclium,0,DRUGDB
5497,amorolfine,0,DRUGDB
5498,mecloxamine,0,DRUGDB
5499,pazufloxacin,0,DRUGDB
5500,phenolphthalein,0,DRUGDB
5501,fluvoxamine,0,DRUGDB
5502,methscopolamine,0,DRUGDB
5503,tocamphyl,0,DRUGDB
5504,oxymesterone,0,DRUGDB
5505,bietamiverine,0,DRUGDB
5506,tiemonium,0,DRUGDB
5507,eltanolone,0,DRUGDB
5508,tridihexethyl,0,DRUGDB
5509,tiludronic acid,0,DRUGDB
5510,clotiazepam,0,DRUGDB
5511,chlorpromazine,0,DRUGDB
5512,ibandronic acid,0,DRUGDB
5513,dexbrompheniramine,0,DRUGDB
5514,brompheniramine,0,DRUGDB
5515,norfloxacin,0,DRUGDB
5516,oxetorone,0,DRUGDB
5517,epalrestat,0,DRUGDB
5518,cilansetron,0,DRUGDB
5519,cyclodrine,0,DRUGDB
5520,lanoconazole,0,DRUGDB
5521,chloroquine,0,DRUGDB
5522,mitotane,0,DRUGDB
5523,enoxacin,0,DRUGDB
5524,mycophenolic acid,0,DRUGDB
5525,eterobarb,0,DRUGDB
5526,eniporide,0,DRUGDB
5527,feprazone,0,DRUGDB
5528,dibunate,0,DRUGDB
5529,camylofin,0,DRUGDB
5530,timepidium,0,DRUGDB
5531,lorazepam,0,DRUGDB
5532,lonidamine,0,DRUGDB
5533,carboquone,0,DRUGDB
5534,famciclovir,0,DRUGDB
5535,gabexate,0,DRUGDB
5536,phenazocine,0,DRUGDB
5537,dihexyverine,0,DRUGDB
5538,clopidogrel,0,DRUGDB
5539,minodronic acid,0,DRUGDB
5540,cyclocoumarol,0,DRUGDB
5541,kebuzone,0,DRUGDB
5542,zeranol,0,DRUGDB
5543,glyhexamide,0,DRUGDB
5544,mequitazine,0,DRUGDB
5545,aprindine,0,DRUGDB
5546,bisaramil,0,DRUGDB
5547,clostebol,0,DRUGDB
5548,chloramphenicol,0,DRUGDB
5549,mepixanox,0,DRUGDB
5550,dimefline,0,DRUGDB
5551,gliclazide,0,DRUGDB
5552,guaiapate,0,DRUGDB
5553,bufetolol,0,DRUGDB
5554,cicloprolol,0,DRUGDB
5555,piperidolate,0,DRUGDB
5556,cinnamaverine,0,DRUGDB
5557,lysergide,0,DRUGDB
5558,tolciclate,0,DRUGDB
5559,cyamemazine,0,DRUGDB
5560,oxysonium,0,DRUGDB
5561,trofosfamide,0,DRUGDB
5562,furaltadone,0,DRUGDB
5563,efloxate,0,DRUGDB
5564,valaciclovir,0,DRUGDB
5565,dolasetron,0,DRUGDB
5566,oxyphenbutazone,0,DRUGDB
5567,ditazole,0,DRUGDB
5568,nitracrine,0,DRUGDB
5569,escitalopram,0,DRUGDB
5570,citalopram,0,DRUGDB
5571,acetohexamide,0,DRUGDB
5572,viquidil,0,DRUGDB
5573,quinidine,0,DRUGDB
5574,dorzolamide,0,DRUGDB
5575,etonogestrel,0,DRUGDB
5576,vorozole,0,DRUGDB
5577,prazepam,0,DRUGDB
5578,ergometrine,0,DRUGDB
5579,mecillinam,0,DRUGDB
5580,bisoprolol,0,DRUGDB
5581,ifenprodil,0,DRUGDB
5582,etafenone,0,DRUGDB
5584,dapiprazole,0,DRUGDB
5585,tolterodine,0,DRUGDB
5586,midazolam,0,DRUGDB
5587,clemizole,0,DRUGDB
5588,nipradilol,0,DRUGDB
5589,hydrodolasetron,0,DRUGDB
5590,bumadizone,0,DRUGDB
5591,moxestrol,0,DRUGDB
5592,acitretin,0,DRUGDB
5593,hydroquinidine,0,DRUGDB
5594,ajmaline,0,DRUGDB
5595,acepromazine,0,DRUGDB
5596,promegestone,0,DRUGDB
5597,bunaftine,0,DRUGDB
5598,bromochlorosalicylanilide,0,DRUGDB
5599,docosanol,0,DRUGDB
5600,clozapine,0,DRUGDB
5601,niclosamide,0,DRUGDB
5602,naloxone,0,DRUGDB
5603,dimenoxadol,0,DRUGDB
5604,difemerine,0,DRUGDB
5605,benactyzine,0,DRUGDB
5606,norelgestromin,0,DRUGDB
5607,butorphanol,0,DRUGDB
5608,ranimustine,0,DRUGDB
5609,clofibride,0,DRUGDB
5610,loxapine,0,DRUGDB
5611,labetalol,0,DRUGDB
5612,dilevalol,0,DRUGDB
5613,tiapride,0,DRUGDB
5614,suplatast,0,DRUGDB
5615,levomepromazine,0,DRUGDB
5616,promestriene,0,DRUGDB
5617,stanozolol,0,DRUGDB
5618,ciclonium,0,DRUGDB
5619,oxazolam,0,DRUGDB
5620,clorexolone,0,DRUGDB
5621,eberconazole,0,DRUGDB
5622,nitisinone,0,DRUGDB
5623,flumethiazide,0,DRUGDB
5624,etofylline nicotinate,0,DRUGDB
5625,paroxetine,0,DRUGDB
5626,trilostane,0,DRUGDB
5627,bornaprine,0,DRUGDB
5628,androisoxazole,0,DRUGDB
5629,prenylamine,0,DRUGDB
5630,cloperastine,0,DRUGDB
5631,malathion,0,DRUGDB
5632,almecillin,0,DRUGDB
5633,oxomemazine,0,DRUGDB
5635,desoxycortone,0,DRUGDB
5636,prasterone acetate,0,DRUGDB
5637,dipiproverine,0,DRUGDB
5639,icosapent ethyl,0,DRUGDB
5640,tiquizium,0,DRUGDB
5641,furosemide,0,DRUGDB
5642,tienilic acid,0,DRUGDB
5643,hydroflumethiazide,0,DRUGDB
5644,genaconazole,0,DRUGDB
5645,ciprofloxacin,0,DRUGDB
5646,piroxicam,0,DRUGDB
5647,marimastat,0,DRUGDB
5648,oxyclipine,0,DRUGDB
5649,nizatidine,0,DRUGDB
5650,glypinamide,0,DRUGDB
5651,zotepine,0,DRUGDB
5652,dibromol,0,DRUGDB
5653,fluorescein,0,DRUGDB
5654,zanamivir,0,DRUGDB
5655,spectinomycin,0,DRUGDB
5656,acedapsone,0,DRUGDB
5657,oxitropium,0,DRUGDB
5658,ipratropium,0,DRUGDB
5659,oxymetholone,0,DRUGDB
5660,alfaxalone,0,DRUGDB
5661,brivudine,0,DRUGDB
5662,pefloxacin,0,DRUGDB
5663,pentoxyverine,0,DRUGDB
5664,deptropine,0,DRUGDB
5665,tropatepine,0,DRUGDB
5666,bromfenac,0,DRUGDB
5667,bromazine,0,DRUGDB
5668,mitomycin,0,DRUGDB
5669,tetroxoprim,0,DRUGDB
5670,pimobendan,0,DRUGDB
5671,benzylpenicillin,0,DRUGDB
5672,proglumide,0,DRUGDB
5673,strychnine,0,DRUGDB
5674,progabide,0,DRUGDB
5675,lormetazepam,0,DRUGDB
5676,isoxicam,0,DRUGDB
5677,sulfachrysoidine,0,DRUGDB
5678,naratriptan,0,DRUGDB
5679,almotriptan,0,DRUGDB
5680,oxeladin,0,DRUGDB
5681,norpipanone,0,DRUGDB
5682,pirifibrate,0,DRUGDB
5683,hydroxychloroquine,0,DRUGDB
5684,nifurzide,0,DRUGDB
5685,dicoumarol,0,DRUGDB
5686,acebutolol,0,DRUGDB
5687,fluoxymesterone,0,DRUGDB
5688,fentanyl,0,DRUGDB
5689,nifurfoline,0,DRUGDB
5690,linezolid,0,DRUGDB
5691,disufenton,0,DRUGDB
5692,tenoxicam,0,DRUGDB
5693,propanidid,0,DRUGDB
5694,pargeverine,0,DRUGDB
5695,olopatadine,0,DRUGDB
5696,famotidine,0,DRUGDB
5697,danazol,0,DRUGDB
5698,amineptine,0,DRUGDB
5699,fenpiverinium,0,DRUGDB
5700,suloctidil,0,DRUGDB
5701,fenquizone,0,DRUGDB
5702,perflexane,0,DRUGDB
5703,idebenone,0,DRUGDB
5704,lisuride,0,DRUGDB
5705,pirmenol,0,DRUGDB
5706,chlorthalidone,0,DRUGDB
5707,brodimoprim,0,DRUGDB
5708,cefacetrile,0,DRUGDB
5709,mofezolac,0,DRUGDB
5710,topiramate,0,DRUGDB
5711,papaverine,0,DRUGDB
5712,canadine,0,DRUGDB
5713,xamoterol,0,DRUGDB
5714,carbenin,0,DRUGDB
5715,panipenem,0,DRUGDB
5716,nalmefene,0,DRUGDB
5717,methylergometrine,0,DRUGDB
5718,levopropoxyphene,0,DRUGDB
5719,dextropropoxyphene,0,DRUGDB
5720,disopyramide,0,DRUGDB
5721,perazine,0,DRUGDB
5722,rociverine,0,DRUGDB
5723,hexetidine,0,DRUGDB
5724,metipamide,0,DRUGDB
5725,pirisudanol,0,DRUGDB
5727,pentamidine,0,DRUGDB
5728,poldine,0,DRUGDB
5729,methantheline,0,DRUGDB
5730,mepenzolate,0,DRUGDB
5731,canrenone,0,DRUGDB
5732,ethylhydrocupreine,0,DRUGDB
5733,terguride,0,DRUGDB
5734,propiomazine,0,DRUGDB
5735,medrogestone,0,DRUGDB
5736,dimethisterone,0,DRUGDB
5737,penthienate,0,DRUGDB
5738,docosanoic acid,0,DRUGDB
5739,nitroxazepine,0,DRUGDB
5740,thebacon,0,DRUGDB
5741,naltrexone,0,DRUGDB
5742,diseptal B ,0,DRUGDB
5743,fenetylline,0,DRUGDB
5744,sulpiride,0,DRUGDB
5745,levosulpiride,0,DRUGDB
5746,cyclacillin,0,DRUGDB
5747,propafenone,0,DRUGDB
5748,clobenztropine,0,DRUGDB
5749,ranelic acid,0,DRUGDB
5750,lactulose,0,DRUGDB
5751,lactose,0,DRUGDB
5752,siccanin,0,DRUGDB
5753,megestrol,0,DRUGDB
5754,flutoprazepam,0,DRUGDB
5755,etizolam,0,DRUGDB
5756,triazolam,0,DRUGDB
5757,cilomilast,0,DRUGDB
5758,acetyldihydrocodeine,0,DRUGDB
5759,cinchocaine,0,DRUGDB
5760,clotiapine,0,DRUGDB
5761,clemastine,0,DRUGDB
5762,bromopride,0,DRUGDB
5763,lactitol,0,DRUGDB
5764,formoterol,0,DRUGDB
5765,piketoprofen,0,DRUGDB
5766,formebolone,0,DRUGDB
5767,oxyphencyclimine,0,DRUGDB
5768,medrysone,0,DRUGDB
5769,medroxyprogesterone,0,DRUGDB
5770,tribromometacresol,0,DRUGDB
5771,clotrimazole,0,DRUGDB
5772,trengestone,0,DRUGDB
5773,clorotepine,0,DRUGDB
5774,niclofolan,0,DRUGDB
5775,tretoquinol,0,DRUGDB
5776,omeprazole,0,DRUGDB
5777,esomeprazole,0,DRUGDB
5778,bevantolol,0,DRUGDB
5779,clopamide,0,DRUGDB
5780,nifedipine,0,DRUGDB
5781,flutrimazole,0,DRUGDB
5782,sorbitan laurate,0,DRUGDB
5783,chlorproethazine,0,DRUGDB
5784,arsthinol,0,DRUGDB
5785,nafamostat,0,DRUGDB
5786,cefalexin,0,DRUGDB
5787,fedrilate,0,DRUGDB
5788,benzpiperylone,0,DRUGDB
5789,indoramin,0,DRUGDB
5790,embramine,0,DRUGDB
5791,enalaprilat,0,DRUGDB
5792,torsemide,0,DRUGDB
5794,acrivastine,0,DRUGDB
5795,intoplicine,0,DRUGDB
5796,bexarotene,0,DRUGDB
5797,leiopyrrole,0,DRUGDB
5798,oxyphenonium,0,DRUGDB
5799,doxefazepam,0,DRUGDB
5800,sorivudine,0,DRUGDB
5801,cloxazolam,0,DRUGDB
5802,voriconazole,0,DRUGDB
5803,cinmetacin,0,DRUGDB
5804,ulifloxacin,0,DRUGDB
5805,cefradine,0,DRUGDB
5806,ampicillin,0,DRUGDB
5807,cetiedil,0,DRUGDB
5808,loracarbef,0,DRUGDB
5809,azasetron,0,DRUGDB
5810,phenoxymethylpenicillin,0,DRUGDB
5811,biapenem,0,DRUGDB
5812,disofenin,0,DRUGDB
5813,estrone sulphate,0,DRUGDB
5814,vinpocetine,0,DRUGDB
5815,loretin,0,DRUGDB
5816,lomefloxacin,0,DRUGDB
5817,benfluorex,0,DRUGDB
5818,moquizone,0,DRUGDB
5819,meloxicam,0,DRUGDB
5820,pirenzepine,0,DRUGDB
5821,epicillin,0,DRUGDB
5822,dipivefrine,0,DRUGDB
5823,tamibarotene,0,DRUGDB
5824,pipoxolan,0,DRUGDB
5825,tazarotene,0,DRUGDB
5826,phenadoxone,0,DRUGDB
5827,adinazolam,0,DRUGDB
5828,sulmarin,0,DRUGDB
5829,triflupromazine,0,DRUGDB
5830,posatirelin,0,DRUGDB
5831,clidinium,0,DRUGDB
5832,epoprostenol,0,DRUGDB
5833,dinoprostone,0,DRUGDB
5834,betoxycaine,0,DRUGDB
5835,encainide,0,DRUGDB
5836,anileridine,0,DRUGDB
5837,quinbolone,0,DRUGDB
5838,halazepam,0,DRUGDB
5839,griseofulvin,0,DRUGDB
5840,acenocoumarol,0,DRUGDB
5841,methysergide,0,DRUGDB
5842,motretinide,0,DRUGDB
5843,levomethadyl acetate,0,DRUGDB
5844,isopropamide,0,DRUGDB
5845,butizide,0,DRUGDB
5846,idoxuridine,0,DRUGDB
5847,aceclofenac,0,DRUGDB
5848,valganciclovir,0,DRUGDB
5849,phenolsulfonphthalein,0,DRUGDB
5850,isofezolac,0,DRUGDB
5851,seratrodast,0,DRUGDB
5852,yohimbine,0,DRUGDB
5853,vincamine,0,DRUGDB
5854,hexamidine,0,DRUGDB
5855,bevonium,0,DRUGDB
5856,pipenzolate,0,DRUGDB
5857,benzilonium,0,DRUGDB
5858,sultopride,0,DRUGDB
5859,dinoprost,0,DRUGDB
5860,alprostadil,0,DRUGDB
5861,etretinate,0,DRUGDB
5862,eprozinol,0,DRUGDB
5863,rioprostil,0,DRUGDB
5864,xipamide,0,DRUGDB
5865,repirinast,0,DRUGDB
5866,succinylsulfathiazole,0,DRUGDB
5867,moperone,0,DRUGDB
5868,benzomethamine,0,DRUGDB
5869,tinofedrine,0,DRUGDB
5870,amodiaquine,0,DRUGDB
5871,bithionol,0,DRUGDB
5872,pipobroman,0,DRUGDB
5873,thiamphenicol,0,DRUGDB
5874,sulindac,0,DRUGDB
5875,fluanisone,0,DRUGDB
5876,niaprazine,0,DRUGDB
5877,pioglitazone,0,DRUGDB
5878,quinestradol,0,DRUGDB
5879,estradiol valerate,0,DRUGDB
5880,dopexamine,0,DRUGDB
5881,tevenel,0,DRUGDB
5882,balsalazide,0,DRUGDB
5883,droxicam,0,DRUGDB
5884,tolrestat,0,DRUGDB
5885,cafedrine,0,DRUGDB
5886,cinacalcet,0,DRUGDB
5887,rosiglitazone,0,DRUGDB
5888,nalbuphine,0,DRUGDB
5889,oxybutynin,0,DRUGDB
5890,cinolazepam,0,DRUGDB
5891,indomethacin,0,DRUGDB
5892,clometacin,0,DRUGDB
5893,setastine,0,DRUGDB
5894,bendamustine,0,DRUGDB
5895,prednisone,0,DRUGDB
5896,itopride,0,DRUGDB
5897,cimetropium,0,DRUGDB
5898,cilastatin,0,DRUGDB
5899,dimethoxanate,0,DRUGDB
5900,potassium canrenoate,0,DRUGDB
5901,etoricoxib,0,DRUGDB
5902,capecitabine,0,DRUGDB
5903,phentetramine,0,DRUGDB
5904,grepafloxacin,0,DRUGDB
5905,enrofloxacin,0,DRUGDB
5906,adicillin,0,DRUGDB
5907,rabeprazole,0,DRUGDB
5908,cyclomethycaine,0,DRUGDB
5909,captodiame,0,DRUGDB
5910,triclabendazole,0,DRUGDB
5911,methylclothiazide,0,DRUGDB
5912,nitrendipine,0,DRUGDB
5913,(S)-nitrendipine,0,DRUGDB
5914,nadifloxacin,0,DRUGDB
5915,prednisolone,0,DRUGDB
5916,cortisone,0,DRUGDB
5917,aldosterone,0,DRUGDB
5918,butylscopolamine,0,DRUGDB
5919,iloprost,0,DRUGDB
5920,drostanolone propionate,0,DRUGDB
5921,ethyl loflazepate,0,DRUGDB
5922,fenofibrate,0,DRUGDB
5923,ofloxacin,0,DRUGDB
5924,levofloxacin,0,DRUGDB
5925,bisacodyl,0,DRUGDB
5926,haloprogin,0,DRUGDB
5927,metampicillin,0,DRUGDB
5928,carbocromen,0,DRUGDB
5929,octocrylene,0,DRUGDB
5930,prenoxdiazine,0,DRUGDB
5931,bezafibrate,0,DRUGDB
5932,fosphenytoin,0,DRUGDB
5933,protirelin,0,DRUGDB
5934,piretanide,0,DRUGDB
5935,revaprazan,0,DRUGDB
5936,hydrocortisone,0,DRUGDB
5937,solifenacin,0,DRUGDB
5938,dexetimide,0,DRUGDB
5940,viminol,0,DRUGDB
5941,cefadroxil,0,DRUGDB
5942,rufloxacin,0,DRUGDB
5943,talinolol,0,DRUGDB
5944,opipramol,0,DRUGDB
5945,etofibrate,0,DRUGDB
5946,diaziquone,0,DRUGDB
5947,pheneticillin,0,DRUGDB
5948,bumetanide,0,DRUGDB
5949,cyclofenil,0,DRUGDB
5950,tribuzone,0,DRUGDB
5951,quinestrol,0,DRUGDB
5952,benzoxonium chloride,0,DRUGDB
5953,suclofenide,0,DRUGDB
5954,clostebol acetate,0,DRUGDB
5955,fludarabine phosphate,0,DRUGDB
5956,clofoctol,0,DRUGDB
5957,cefroxadine,0,DRUGDB
5958,amoxicillin,0,DRUGDB
5959,caroverine,0,DRUGDB
5960,periciazine,0,DRUGDB
5961,trimetaphan,0,DRUGDB
5962,clinafloxacin,0,DRUGDB
5963,metolazone,0,DRUGDB
5964,indapamide,0,DRUGDB
5965,ridogrel,0,DRUGDB
5966,cyclovalone,0,DRUGDB
5967,dehydrocorydaline,0,DRUGDB
5968,ilaprazole,0,DRUGDB
5969,glibornuride,0,DRUGDB
5970,drospirenone,0,DRUGDB
5971,piminodine,0,DRUGDB
5972,bepridil,0,DRUGDB
5973,atovaquone,0,DRUGDB
5974,pitofenone,0,DRUGDB
5975,dioxyline,0,DRUGDB
5976,bambuterol,0,DRUGDB
5977,tiracizine,0,DRUGDB
5978,phenoperidine,0,DRUGDB
5979,fenbutrazate,0,DRUGDB
5980,propiverine,0,DRUGDB
5981,blonanserin,0,DRUGDB
5982,cefaclor,0,DRUGDB
5983,prucalopride,0,DRUGDB
5984,diacerein,0,DRUGDB
5985,perindopril,0,DRUGDB
5986,pyritinol,0,DRUGDB
5987,prasterone sulfate,0,DRUGDB
5988,propantheline,0,DRUGDB
5989,carboprost,0,DRUGDB
5990,cinnarizine,0,DRUGDB
5991,cethexonium bromide,0,DRUGDB
5992,ketazolam,0,DRUGDB
5993,etofenamate,0,DRUGDB
5994,fleroxacin,0,DRUGDB
5995,lansoprazole,0,DRUGDB
5996,sulfadiasulfone,0,DRUGDB
5997,trimetrexate,0,DRUGDB
5998,bulaquine,0,DRUGDB
5999,cilostazol,0,DRUGDB
6000,amisulpride,0,DRUGDB
6001,norgestimate,0,DRUGDB
6002,diprafenone,0,DRUGDB
6003,prajmalium,0,DRUGDB
6004,flavodic acid,0,DRUGDB
6005,parecoxib,0,DRUGDB
6006,nomegestrol acetate,0,DRUGDB
6007,oxypendyl,0,DRUGDB
6008,rimexolone,0,DRUGDB
6009,penmesterol,0,DRUGDB
6010,thioridazine,0,DRUGDB
6011,rebamipide,0,DRUGDB
6012,azosemide,0,DRUGDB
6013,lorcainide,0,DRUGDB
6014,remoxipride,0,DRUGDB
6015,azaribine,0,DRUGDB
6016,nedocromil,0,DRUGDB
6017,isradipine,0,DRUGDB
6018,tamoxifen,0,DRUGDB
6019,arotinolol,0,DRUGDB
6020,camazepam,0,DRUGDB
6021,lornoxicam,0,DRUGDB
6022,trazodone,0,DRUGDB
6023,medroxalol,0,DRUGDB
6024,aminoquinuride,0,DRUGDB
6025,prednylidene,0,DRUGDB
6026,meprednisone,0,DRUGDB
6027,desoxycorticosterone acetate,0,DRUGDB
6028,nabilone,0,DRUGDB
6029,anagestone acetate,0,DRUGDB
6030,finasteride,0,DRUGDB
6031,oxametacin,0,DRUGDB
6032,glafenine,0,DRUGDB
6033,deferasirox,0,DRUGDB
6034,sepimostat,0,DRUGDB
6035,prasugrel,0,DRUGDB
6036,bunazosin,0,DRUGDB
6037,clebopride,0,DRUGDB
6038,prochlorperazine,0,DRUGDB
6039,trospectomycin,0,DRUGDB
6040,methylprednisolone,0,DRUGDB
6041,cicaprost,0,DRUGDB
6042,cyproterone,0,DRUGDB
6043,hydroxyzine,0,DRUGDB
6044,theodrenaline,0,DRUGDB
6045,gatifloxacin,0,DRUGDB
6046,azidocillin,0,DRUGDB
6047,pipamperone,0,DRUGDB
6048,tiagabine,0,DRUGDB
6049,haloperidol,0,DRUGDB
6050,bromhexine,0,DRUGDB
6051,riboflavin (vit B2),0,DRUGDB
6052,picotamide,0,DRUGDB
6053,remifentanil,0,DRUGDB
6054,enalapril,0,DRUGDB
6055,fluorometholone,0,DRUGDB
6056,fluocortolone,0,DRUGDB
6057,desoximetasone,0,DRUGDB
6058,estradiol benzoate,0,DRUGDB
6059,hexcarbacholine,0,DRUGDB
6060,lauroguadine,0,DRUGDB
6061,haloxazolam,0,DRUGDB
6063,morazone,0,DRUGDB
6064,sulfinalol,0,DRUGDB
6065,domitroban,0,DRUGDB
6066,famprofazone,0,DRUGDB
6067,ronifibrate,0,DRUGDB
6068,etoperidone,0,DRUGDB
6069,ambroxol,0,DRUGDB
6070,mefloquine,0,DRUGDB
6071,carbenicillin,0,DRUGDB
6072,fluprednisolone,0,DRUGDB
6073,propicillin,0,DRUGDB
6074,doxapram,0,DRUGDB
6076,droperidol,0,DRUGDB
6077,donepezil,0,DRUGDB
6078,celiprolol,0,DRUGDB
6079,etomidoline,0,DRUGDB
6080,oxypertine,0,DRUGDB
6081,cyclopenthiazide,0,DRUGDB
6082,coumetarol,0,DRUGDB
6083,meticillin,0,DRUGDB
6084,fludrocortisone,0,DRUGDB
6085,amosulalol,0,DRUGDB
6086,bopindolol,0,DRUGDB
6087,ecabet,0,DRUGDB
6088,limaprost,0,DRUGDB
6089,eprazinone,0,DRUGDB
6090,trichlormethiazide,0,DRUGDB
6091,chlorotrianisene,0,DRUGDB
6092,celecoxib,0,DRUGDB
6093,fendosal,0,DRUGDB
6094,benperidol,0,DRUGDB
6095,micinicate,0,DRUGDB
6096,econazole,0,DRUGDB
6097,azelastine,0,DRUGDB
6098,mebutizide,0,DRUGDB
6099,tofisopam,0,DRUGDB
6100,tetrofosmin,0,DRUGDB
6101,alpiropride,0,DRUGDB
6102,eletriptan,0,DRUGDB
6103,pyrvinium,0,DRUGDB
6104,unoprostone,0,DRUGDB
6105,misoprostol,0,DRUGDB
